book,chapter,verse,word,start,end
27,78,55,3,1.839,2.259
27,78,55,4,3.079,4.299
27,78,55,5,4.339,5.019
27,78,55,6,5.079,5.639
27,78,55,7,6.519,7.460
27,78,55,8,7.599,8.779
27,78,55,9,9.139,9.739
27,78,55,10,9.840,10.919
27,78,56,1,0.280,1.039
27,78,56,2,1.120,2.000
27,78,56,3,2.039,2.339
27,78,56,4,2.440,2.799
27,78,56,5,2.879,3.399
27,78,56,6,4.019,5.039
27,78,56,7,5.079,5.319
27,78,56,8,5.359,6.179
27,78,57,1,0.359,1.699
27,78,57,2,2.000,2.980
27,78,57,3,3.059,3.879
27,78,57,4,4.960,5.699
27,78,57,5,5.739,6.519
27,78,57,6,6.579,7.500
27,78,58,1,0.419,1.519
27,78,58,2,1.679,2.519
27,78,58,3,3.439,5.239
27,78,58,4,5.339,6.500
27,78,59,1,0.319,0.879
27,78,59,2,1.019,1.559
27,78,59,3,1.639,2.879
27,78,59,4,3.480,4.440
27,78,59,5,4.519,5.019
27,78,59,6,5.119,6.179
27,78,60,1,0.219,1.220
27,78,60,2,1.299,1.879
27,78,60,3,1.899,2.379
27,78,60,4,2.980,3.559
27,78,60,5,3.899,4.519
27,78,60,6,4.659,5.480
27,78,61,1,0.219,0.979
27,78,61,2,1.000,1.659
27,78,61,3,1.699,2.259
27,78,61,4,2.939,4.059
27,78,61,5,4.179,4.619
27,78,61,6,4.659,5.239
27,78,62,1,0.280,1.179
27,78,62,2,1.240,1.939
27,78,62,3,1.979,2.480
27,78,62,4,3.039,4.199
27,78,62,5,4.460,5.659
27,78,63,1,0.280,0.939
27,78,63,2,1.319,1.899
27,78,63,3,1.959,2.379
27,78,63,4,2.939,4.219
27,78,63,5,4.259,4.500
27,78,63,6,4.519,5.639
27,78,64,1,0.340,1.079
27,78,64,2,1.100,1.839
27,78,64,3,1.879,2.579
27,78,64,4,2.980,4.299
27,78,64,5,4.360,4.519
27,78,64,6,4.639,5.719
27,78,65,1,0.159,0.859
27,78,65,2,0.919,1.579
27,78,65,3,1.620,2.559
27,78,65,4,2.619,3.259
27,78,65,5,3.379,4.119
27,78,65,6,4.179,5.219
27,78,66,1,0.259,0.919
27,78,66,2,0.959,1.379
27,78,66,3,1.519,1.979
27,78,66,4,2.500,3.119
27,78,66,5,3.179,3.740
27,78,66,6,3.879,4.480
27,78,66,7,4.500,5.240
27,78,67,1,0.299,1.139
27,78,67,2,1.179,1.839
27,78,67,3,1.879,2.379
27,78,67,4,3.199,3.980
27,78,67,5,4.000,4.940
27,78,67,6,5.119,5.339
27,78,67,7,5.440,6.239
27,78,68,1,0.399,1.500
27,78,68,2,1.519,1.819
27,78,68,3,1.860,2.419
27,78,68,4,2.539,3.099
27,78,68,5,3.639,3.899
27,78,68,6,3.980,4.339
27,78,68,7,4.440,5.259
27,78,68,8,5.299,5.799
27,78,68,9,5.900,6.559
27,78,69,1,0.239,1.179
27,78,69,2,1.279,1.579
27,78,69,3,1.639,2.119
27,78,69,4,2.200,2.939
27,78,69,5,3.539,4.440
27,78,69,6,4.500,5.179
27,78,69,7,5.639,6.599
27,78,70,1,0.179,0.979
27,78,70,2,1.019,1.519
27,78,70,3,1.599,2.059
27,78,70,4,2.779,4.039
27,78,70,5,4.199,5.279
27,78,70,6,5.299,6.000
27,78,71,1,0.299,0.959
27,78,71,2,1.000,1.480
27,78,71,3,1.500,2.139
27,78,71,4,2.720,3.619
27,78,71,5,3.720,4.619
27,78,71,6,4.659,5.219
27,78,71,7,5.739,6.920
27,78,71,8,7.279,8.219
27,78,72,1,0.179,0.919
27,78,72,2,1.019,1.419
27,78,72,3,1.459,2.099
27,78,72,4,2.819,3.919
27,78,72,5,4.380,5.000
27,78,72,6,5.219,6.139
27,79,1,1,0.239,0.779
27,79,1,2,0.819,1.419
27,79,1,3,2.240,2.879
27,79,1,4,3.599,3.959
27,79,1,5,4.039,4.619
27,79,1,6,4.679,5.759
27,79,1,7,6.440,7.199
27,79,1,8,7.259,7.440
27,79,1,9,7.480,7.960
27,79,1,10,8.099,8.779
27,79,1,11,9.760,10.279
27,79,1,12,10.300,10.539
27,79,1,13,10.639,11.639
27,79,1,14,11.739,12.699
27,79,2,1,0.359,1.059
27,79,2,2,1.139,1.319
27,79,2,3,1.379,1.939
27,79,2,4,1.979,2.720
27,79,2,5,3.199,3.959
27,79,2,6,4.059,4.480
27,79,2,7,4.539,5.460
27,79,2,8,6.279,6.819
27,79,2,9,6.879,8.199
27,79,2,10,8.300,9.199
27,79,2,11,9.239,9.819
27,79,3,1,0.319,1.000
27,79,3,2,1.059,1.599
27,79,3,3,1.639,2.379
27,79,3,4,3.079,3.759
27,79,3,5,3.839,4.880
27,79,3,6,5.339,5.879
27,79,3,7,5.920,6.679
27,79,4,1,0.340,1.019
27,79,4,2,1.100,1.699
27,79,4,3,1.719,2.639
27,79,4,4,4.420,5.059
27,79,4,5,5.079,5.859
27,79,4,6,5.920,7.340
27,79,5,1,0.379,0.680
27,79,5,2,0.779,1.079
27,79,5,3,1.199,1.479
27,79,5,4,1.919,2.500
27,79,5,5,2.559,3.199
27,79,5,6,4.019,4.719
27,79,5,7,4.839,5.219
27,79,5,8,5.259,5.599
27,79,5,9,5.699,6.920
27,79,6,1,0.239,0.799
27,79,6,2,0.839,1.699
27,79,6,3,1.740,1.919
27,79,6,4,1.959,2.720
27,79,6,5,3.639,4.059
27,79,6,6,4.119,4.299
27,79,6,7,4.400,5.199
27,79,6,8,6.859,7.279
27,79,6,9,7.379,8.179
27,79,6,10,8.199,8.579
27,79,6,11,8.639,9.439
27,79,6,12,9.559,9.779
27,79,6,13,9.880,10.659
27,79,7,1,0.280,0.419
27,79,7,2,0.500,1.120
27,79,7,3,1.139,1.360
27,79,7,4,1.399,2.099
27,79,7,5,2.519,3.000
27,79,7,6,3.119,3.819
27,79,7,7,4.099,5.419
27,79,8,1,0.239,0.500
27,79,8,2,0.579,1.199
27,79,8,3,1.219,1.699
27,79,8,4,1.740,2.259
27,79,8,5,2.279,2.939
27,79,8,6,3.539,4.019
27,79,8,7,4.039,5.279
27,79,8,8,5.319,6.099
27,79,8,9,6.839,7.059
27,79,8,10,7.159,7.980
27,79,8,11,8.059,8.779
27,79,9,1,0.280,1.139
27,79,9,2,1.279,1.759
27,79,9,3,1.879,2.619
27,79,9,4,3.199,3.439
27,79,9,5,3.500,3.919
27,79,9,6,4.039,4.440
27,79,9,7,4.519,5.139
27,79,9,8,5.920,6.980
27,79,9,9,7.460,8.119
27,79,9,10,8.260,8.399
27,79,9,11,8.539,9.479
27,79,9,12,10.059,10.840
27,79,9,13,11.259,12.099
27,79,10,1,0.340,1.000
27,79,10,2,1.019,1.579
27,79,10,3,1.620,2.319
27,79,10,4,2.619,3.240
27,79,10,5,3.339,4.039
27,79,10,6,4.819,5.420
27,79,10,7,5.500,6.279
27,79,10,8,6.440,7.179
27,79,10,9,7.739,8.359
27,79,10,10,8.460,8.840
27,79,10,11,8.880,9.460
27,79,10,12,9.800,10.859
27,79,11,1,0.199,0.620
27,79,11,2,0.639,1.299
27,79,11,3,1.360,2.379
27,79,11,4,2.440,3.019
27,79,11,5,3.480,4.279
27,79,11,6,4.380,4.900
27,79,11,7,4.960,6.399
27,79,11,8,6.679,7.059
27,79,11,9,7.199,7.980
27,79,12,1,0.759,1.439
27,79,12,2,1.480,2.500
27,79,12,3,2.919,4.059
27,79,12,4,4.259,4.400
27,79,12,5,4.519,5.079
27,79,12,6,5.900,6.839
27,79,12,7,6.899,7.339
27,79,12,8,7.460,8.159
27,79,12,9,8.519,9.399
27,79,13,1,0.199,0.959
27,79,13,2,1.039,1.759
27,79,13,3,2.079,2.659
27,79,13,4,2.759,3.720
27,79,13,5,4.460,4.819
27,79,13,6,4.859,5.099
27,79,13,7,5.339,5.960
27,79,13,8,6.399,6.920
27,79,13,9,7.000,7.519
27,79,13,10,8.059,8.840
27,79,13,11,9.000,10.319
27,80,1,1,0.140,1.079
27,80,1,2,1.199,1.480
27,80,1,3,1.579,2.259
27,80,1,4,2.759,3.159
27,80,1,5,3.179,3.879
27,80,1,6,3.959,4.420
27,80,2,1,0.359,0.819
27,80,2,2,0.899,1.679
27,80,2,3,1.759,2.519
27,80,2,4,3.220,3.699
27,80,2,5,3.720,4.380
27,80,2,6,4.440,4.960
27,80,2,7,5.679,6.159
27,80,2,8,6.199,7.079
27,80,2,9,7.099,8.039
27,80,3,1,0.340,0.819
27,80,3,2,0.859,1.620
27,80,3,3,1.639,2.480
27,80,3,4,2.519,3.460
27,80,3,5,4.019,4.579
27,80,3,6,4.659,4.839
27,80,3,7,4.880,5.759
27,80,3,8,6.119,6.739
27,80,3,9,7.079,8.039
27,80,3,10,8.099,8.739
27,80,4,1,0.239,0.819
27,80,4,2,0.899,1.740
27,80,4,3,2.279,2.980
27,80,4,4,3.000,3.559
27,80,4,5,3.939,5.400
27,80,5,1,0.280,0.959
27,80,5,2,1.120,1.620
27,80,5,3,1.759,2.440
27,80,5,4,3.000,3.199
27,80,5,5,3.240,3.679
27,80,5,6,3.779,4.480
27,80,5,7,4.859,5.859
27,80,5,8,5.900,6.920
27,80,6,1,0.340,1.279
27,80,6,2,1.360,1.799
27,80,6,3,1.899,2.419
27,80,6,4,2.960,3.980
27,80,6,5,4.019,4.779
27,80,6,6,4.859,5.639
27,80,7,1,0.280,1.159
27,80,7,2,1.259,1.719
27,80,7,3,1.839,2.679
27,80,7,4,3.399,4.579
27,80,7,5,4.880,5.719
27,80,7,6,5.779,6.480
27,80,8,1,0.340,1.000
27,80,8,2,1.059,1.719
27,80,8,3,1.759,2.579
27,80,8,4,3.099,3.919
27,80,8,5,3.959,4.460
27,80,8,6,4.880,6.480
27,80,9,1,0.340,0.939
27,80,9,2,0.979,2.000
27,80,9,3,2.159,3.000
27,80,9,4,3.559,4.199
27,80,9,5,4.219,5.000
27,80,9,6,5.139,6.899
27,80,10,1,0.280,0.979
27,80,10,2,1.220,2.039
27,80,10,3,2.599,3.899
27,80,10,4,3.959,4.920
27,80,10,5,5.500,6.719
27,80,10,6,7.039,7.860
27,80,11,1,0.359,0.979
27,80,11,2,1.000,1.480
27,80,11,3,1.679,2.279
27,80,11,4,3.000,4.059
27,80,11,5,4.460,4.980
27,80,11,6,5.139,5.759
27,80,12,1,0.319,1.059
27,80,12,2,1.159,1.759
27,80,12,3,1.959,2.180
27,80,12,4,2.220,2.480
27,80,12,5,3.240,3.720
27,80,12,6,3.740,4.319
27,80,12,7,4.440,5.659
27,80,13,1,0.359,1.019
27,80,13,2,1.039,1.599
27,80,13,3,1.839,2.599
27,80,13,4,3.319,4.199
27,80,13,5,4.339,4.639
27,80,13,6,4.679,5.099
27,80,13,7,5.219,6.059
27,80,14,1,0.319,1.779
27,80,14,2,1.919,2.759
27,80,14,3,2.960,3.799
27,80,14,4,4.880,5.819
27,80,14,5,5.859,6.539
27,80,14,6,6.779,7.920
27,80,15,1,0.239,0.859
27,80,15,2,1.019,1.839
27,80,15,3,2.099,2.399
27,80,15,4,2.419,2.619
27,80,15,5,3.159,3.740
27,80,15,6,3.819,4.940
27,80,15,7,5.000,5.599
27,80,15,8,6.139,6.980
27,80,15,9,7.039,7.519
27,80,15,10,7.579,8.099
27,80,16,1,0.379,1.179
27,80,16,2,1.279,1.679
27,80,16,3,1.779,2.399
27,80,16,4,2.500,3.299
27,80,16,5,4.000,4.500
27,80,16,6,4.539,4.900
27,80,16,7,4.960,5.719
27,80,16,8,5.739,6.320
27,80,17,1,0.379,1.079
27,80,17,2,1.179,1.719
27,80,17,3,1.860,2.519
27,80,17,4,3.379,4.380
27,80,17,5,4.440,4.920
27,80,17,6,5.139,6.059
27,80,18,1,0.259,0.680
27,80,18,2,0.699,1.059
27,80,18,3,1.220,1.379
27,80,18,4,1.480,1.719
27,80,18,5,1.839,2.539
27,80,18,6,3.199,3.539
27,80,18,7,3.579,3.759
27,80,18,8,3.819,4.519
27,80,18,9,4.539,5.199
27,80,18,10,5.299,5.819
27,80,19,1,0.239,0.599
27,80,19,2,0.659,1.259
27,80,19,3,1.399,2.240
27,80,19,4,2.839,3.759
27,80,19,5,4.059,5.139
27,80,19,6,5.259,6.059
27,80,20,1,0.199,0.559
27,80,20,2,0.979,1.439
27,80,20,3,1.559,2.220
27,80,20,4,2.519,3.399
27,80,20,5,3.919,4.579
27,80,20,6,4.759,5.439
27,80,20,7,5.799,7.340
27,81,1,1,0.059,0.779
27,81,1,2,0.859,1.319
27,81,1,3,1.360,2.480
27,81,1,4,2.539,3.240
27,81,2,1,0.319,1.199
27,81,2,2,1.279,1.860
27,81,2,3,1.939,2.899
27,81,2,4,3.299,3.939
27,81,2,5,4.000,4.559
27,81,2,6,4.659,5.539
27,81,3,1,0.259,0.719
27,81,3,2,0.740,1.299
27,81,3,3,1.459,1.899
27,81,3,4,2.039,2.379
27,81,3,5,2.859,3.539
27,81,3,6,3.559,4.219
27,81,3,7,4.279,4.420
27,81,3,8,4.559,5.300
27,81,4,1,0.199,0.759
27,81,4,2,0.839,1.620
27,81,4,3,1.639,2.240
27,81,4,4,2.779,3.639
27,81,4,5,3.720,4.199
27,81,4,6,4.239,5.220
27,81,5,1,0.280,0.439
27,81,5,2,0.579,0.979
27,81,5,3,1.000,1.939
27,81,5,4,1.959,2.179
27,81,5,5,2.799,3.679
27,81,5,6,3.740,4.279
27,81,5,7,4.380,5.359
27,81,6,1,0.340,1.000
27,81,6,2,1.279,2.000
27,81,6,3,2.159,2.639
27,81,6,4,3.199,3.839
27,81,6,5,3.879,4.099
27,81,6,6,4.159,4.639
27,81,6,7,4.759,5.699
27,81,6,8,6.259,6.940
27,81,6,9,7.019,7.199
27,81,6,10,7.259,8.119
27,81,6,11,8.179,9.059
27,81,7,1,0.239,1.139
27,81,7,2,1.220,2.079
27,81,7,3,2.119,2.759
27,81,7,4,3.399,4.199
27,81,7,5,4.400,5.039
27,81,7,6,5.159,6.320
27,81,8,1,0.259,1.079
27,81,8,2,1.199,1.719
27,81,8,3,2.000,3.519
27,81,8,4,4.159,4.960
27,81,8,5,5.099,5.940
27,81,8,6,6.039,6.619
27,81,8,7,7.259,8.359
27,81,8,8,8.819,9.039
27,81,8,9,9.179,9.460
27,81,8,10,9.579,10.300
27,81,8,11,10.519,11.059
27,81,9,1,0.399,0.919
27,81,9,2,1.039,1.559
27,81,9,3,1.620,2.440
27,81,9,4,2.480,2.759
27,81,9,5,3.619,4.400
27,81,9,6,4.679,4.839
27,81,9,7,4.960,5.639
27,81,9,8,5.659,6.179
27,81,10,1,0.299,0.639
27,81,10,2,0.719,1.159
27,81,10,3,1.179,1.459
27,81,10,4,1.719,1.959
27,81,10,5,2.059,2.440
27,81,10,6,3.119,3.359
27,81,10,7,3.519,4.299
27,81,10,8,4.440,4.980
27,81,10,9,5.059,5.960
27,81,11,1,0.299,1.179
27,81,11,2,1.279,1.619
27,81,11,3,1.620,2.859
27,81,11,4,3.379,4.539
27,81,11,5,4.639,5.380
27,81,11,6,5.480,6.399
27,81,11,7,7.039,7.639
27,81,11,8,7.799,8.159
27,81,11,9,8.840,10.439
27,81,12,1,0.359,0.740
27,81,12,2,0.899,1.439
27,81,12,3,1.480,1.979
27,81,12,4,2.059,2.539
27,81,12,5,3.220,4.279
27,81,12,6,4.360,4.519
27,81,12,7,4.759,5.199
27,81,12,8,5.219,5.719
27,81,13,1,0.280,2.000
27,81,13,2,2.079,2.899
27,81,13,3,3.000,3.539
27,81,13,4,4.319,5.139
27,81,13,5,5.199,6.980
27,81,14,1,0.359,0.680
27,81,14,2,0.799,1.259
27,81,14,3,1.339,1.939
27,81,14,4,1.959,2.220
27,81,14,5,3.179,3.980
27,81,14,6,4.099,4.900
27,81,14,7,4.920,6.139
27,81,15,1,0.199,0.899
27,81,15,2,0.979,1.559
27,81,15,3,1.599,2.460
27,81,15,4,3.119,3.500
27,81,15,5,3.619,4.420
27,81,15,6,4.699,5.199
27,81,15,7,5.259,5.900
27,81,16,1,0.379,1.199
27,81,16,2,1.219,1.539
27,81,16,3,1.819,2.879
27,81,16,4,2.899,3.159
27,81,16,5,3.899,4.239
27,81,16,6,4.339,5.079
27,81,16,7,5.199,6.059
27,81,17,1,0.579,1.979
27,81,17,2,2.000,2.599
27,81,17,3,2.659,3.259
27,81,17,4,3.919,4.759
27,81,17,5,5.279,5.960
27,81,17,6,6.159,7.519
27,82,1,1,0.340,0.979
27,82,1,2,1.019,1.679
27,82,1,3,2.700,3.460
27,82,1,4,3.599,4.380
27,82,1,5,4.480,5.119
27,82,1,6,5.179,5.500
27,82,1,7,6.319,7.139
27,82,1,8,7.219,7.859
27,82,1,9,7.899,8.879
27,82,2,1,0.340,0.579
27,82,2,2,0.620,1.019
27,82,2,3,1.139,1.759
27,82,2,4,1.779,2.319
27,82,2,5,2.980,3.439
27,82,2,6,3.480,4.219
27,82,2,7,4.739,5.579
27,82,2,8,5.859,6.460
27,82,3,1,0.359,0.939
27,82,3,2,0.979,1.299
27,82,3,3,1.379,1.979
27,82,3,4,2.679,3.039
27,82,3,5,3.119,3.720
27,82,3,6,3.799,4.940
27,82,4,1,0.399,1.120
27,82,4,2,1.159,1.539
27,82,4,3,1.620,2.319
27,82,4,4,3.199,3.839
27,82,4,5,3.899,4.719
27,82,4,6,4.759,5.820
27,82,5,1,0.639,0.899
27,82,5,2,1.000,1.579
27,82,5,3,1.659,2.000
27,82,5,4,2.099,2.720
27,82,5,5,3.319,4.199
27,82,5,6,4.380,5.500
27,82,5,7,6.119,7.019
27,82,5,8,7.199,7.500
27,82,5,9,7.659,8.359
27,82,5,10,8.420,9.199
27,82,6,1,0.319,0.779
27,82,6,2,0.799,1.620
27,82,6,3,1.959,2.500
27,82,6,4,2.599,3.119
27,82,6,5,3.679,4.179
27,82,6,6,4.279,4.880
27,82,6,7,5.239,6.380
27,82,7,1,0.319,0.719
27,82,7,2,0.779,1.500
27,82,7,3,1.539,2.220
27,82,7,4,2.899,3.799
27,82,7,5,3.819,4.579
27,82,7,6,4.739,5.760
27,82,8,1,0.239,0.759
27,82,8,2,0.939,2.000
27,82,8,3,2.119,2.740
27,82,8,4,2.779,3.639
27,82,8,5,4.239,4.319
27,82,8,6,4.679,5.380
27,82,8,7,5.599,6.339
27,82,8,8,6.440,6.920
27,82,8,9,6.960,7.920
27,83,1,1,0.280,0.500
27,83,1,2,0.599,1.019
27,83,1,3,1.059,1.699
27,83,2,1,0.340,1.039
27,83,2,2,1.379,1.699
27,83,2,3,1.879,2.299
27,83,2,4,2.319,2.659
27,83,2,5,3.599,3.899
27,83,2,6,4.039,4.739
27,83,2,7,4.799,5.159
27,83,2,8,5.279,6.079
27,83,2,9,6.159,6.559
27,83,3,1,0.239,0.399
27,83,3,2,0.459,0.859
27,83,3,3,0.919,1.639
27,83,3,4,1.899,2.799
27,83,3,5,3.899,4.980
27,83,3,6,5.400,6.019
27,83,3,7,6.099,6.679
27,83,4,1,0.299,0.519
27,83,4,2,0.579,1.139
27,83,4,3,1.319,2.019
27,83,4,4,2.059,2.399
27,83,4,5,3.240,4.599
27,83,4,6,4.719,5.059
27,83,4,7,5.159,6.239
27,83,5,1,0.219,0.839
27,83,5,2,1.439,1.959
27,83,5,3,1.979,2.960
27,83,5,4,3.039,3.740
27,83,5,5,4.500,4.799
27,83,5,6,4.940,5.940
27,83,5,7,6.079,6.379
27,83,5,8,6.420,7.299
27,83,5,9,7.359,7.799
27,83,6,1,0.199,0.399
27,83,6,2,0.439,1.120
27,83,6,3,1.139,1.439
27,83,6,4,1.500,2.099
27,83,6,5,3.019,3.699
27,83,6,6,4.259,4.739
27,83,6,7,4.839,5.840
27,83,7,1,0.199,0.859
27,83,7,2,0.919,1.360
27,83,7,3,1.459,2.720
27,83,7,4,3.460,4.400
27,83,7,5,4.500,5.400
27,83,8,1,0.319,0.879
27,83,8,2,0.979,1.759
27,83,8,3,2.019,2.740
27,83,8,4,3.480,4.480
27,83,8,5,4.500,4.779
27,83,8,6,4.839,5.400
27,83,8,7,5.500,6.059
27,83,9,1,0.219,0.479
27,83,9,2,0.500,1.039
27,83,9,3,1.120,1.559
27,83,9,4,1.579,2.079
27,83,9,5,2.539,2.879
27,83,9,6,2.960,3.519
27,83,9,7,3.559,4.079
27,83,9,8,4.099,4.579
27,83,9,9,4.719,5.199
27,83,10,1,0.340,0.819
27,83,10,2,0.919,1.419
27,83,10,3,1.459,2.879
27,83,10,4,2.939,3.919
27,83,10,5,3.959,5.019
27,83,10,6,5.099,5.799
27,83,10,7,5.839,6.479
27,83,11,1,0.280,1.059
27,83,11,2,1.139,1.500
27,83,11,3,1.679,2.099
27,83,11,4,3.059,3.439
27,83,11,5,3.639,4.139
27,83,11,6,4.219,5.159
27,83,12,1,0.979,1.759
27,83,12,2,1.879,2.839
27,83,12,3,3.119,3.859
27,83,12,4,3.959,4.880
27,83,12,5,6.079,7.179
27,83,12,6,7.239,8.739
27,83,12,7,9.439,10.099
27,83,12,8,10.159,11.199
27,83,13,1,0.119,0.639
27,83,13,2,0.740,1.740
27,83,13,3,1.759,2.460
27,83,13,4,2.619,3.079
27,83,13,5,3.259,3.460
27,83,13,6,3.519,4.059
27,83,13,7,4.159,4.940
27,83,14,1,0.199,0.939
27,83,14,2,1.339,2.180
27,83,14,3,2.240,3.299
27,83,14,4,4.019,4.719
27,83,14,5,4.819,5.339
27,83,14,6,5.380,6.059
27,83,15,1,0.199,0.719
27,83,15,2,0.740,1.240
27,83,15,3,1.339,1.939
27,83,15,4,2.700,3.699
27,83,15,5,3.919,4.539
27,83,15,6,4.599,5.240
27,83,16,1,0.199,0.599
27,83,16,2,0.719,1.759
27,83,16,3,1.819,2.899
27,83,16,4,3.859,5.099
27,83,16,5,5.119,6.420
27,83,17,1,0.359,0.839
27,83,17,2,0.919,1.519
27,83,17,3,1.579,2.059
27,83,17,4,2.659,3.439
27,83,17,5,3.539,4.179
27,83,17,6,4.199,5.119
27,83,18,1,0.259,1.059
27,83,18,2,1.139,2.339
27,83,18,3,2.419,2.700
27,83,18,4,2.740,3.039
27,83,18,5,3.779,4.699
27,83,18,6,4.719,5.820
27,83,19,1,0.159,0.759
27,83,19,2,0.879,0.979
27,83,19,3,1.079,1.480
27,83,19,4,1.659,2.259
27,83,19,5,2.359,2.379
27,83,19,6,2.960,3.819
27,83,19,7,4.599,5.380
27,83,19,8,5.739,5.960
27,83,19,9,6.119,6.399
27,83,19,10,6.440,7.440
27,84,1,1,0.079,0.879
27,84,1,2,0.899,1.000
27,84,1,3,1.019,1.860
27,84,1,4,1.899,2.200
27,84,1,5,2.279,2.639
27,84,1,6,2.700,3.240
27,84,2,1,0.219,0.579
27,84,2,2,0.620,1.319
27,84,2,3,1.419,2.440
27,84,2,4,2.619,2.759
27,84,2,5,3.259,4.039
27,84,3,1,0.379,1.199
27,84,3,2,1.279,1.679
27,84,3,3,1.959,2.480
27,84,3,4,2.639,3.119
27,84,3,5,3.659,4.579
27,84,3,6,4.779,5.519
27,84,3,7,5.679,6.259
27,84,3,8,6.399,7.059
27,84,3,9,7.859,8.739
27,84,3,10,9.019,9.380
27,84,3,11,9.460,9.719
27,84,3,12,9.779,10.439
27,84,4,1,0.239,0.519
27,84,4,2,0.620,1.220
27,84,4,3,1.360,2.079
27,84,4,4,2.220,2.759
27,84,4,5,3.299,4.019
27,84,4,6,4.199,4.500
27,84,4,7,4.619,4.859
27,84,4,8,5.559,6.119
27,84,4,9,6.259,6.940
27,84,4,10,6.980,7.799
27,84,4,11,8.439,8.720
27,84,4,12,8.800,9.859
27,84,4,13,10.179,10.300
27,84,4,14,10.960,11.619
27,84,4,15,12.159,12.679
27,84,4,16,12.819,13.759
27,84,5,1,0.179,0.879
27,84,5,2,0.979,1.539
27,84,5,3,1.620,2.240
27,84,5,4,2.819,3.159
27,84,5,5,3.259,4.259
27,84,5,6,4.279,4.819
27,84,6,1,0.359,0.939
27,84,6,2,1.000,1.620
27,84,6,3,1.659,2.019
27,84,6,4,2.099,2.259
27,84,6,5,2.399,2.659
27,84,6,6,3.319,4.400
27,84,6,7,4.440,5.659
27,84,7,1,0.239,0.839
27,84,7,2,0.939,1.599
27,84,7,3,1.659,2.480
27,84,7,4,3.059,3.899
27,84,7,5,4.039,5.039
27,84,7,6,5.940,6.259
27,84,7,7,6.339,7.099
27,84,7,8,7.259,7.819
27,84,7,9,7.879,8.559
27,84,8,1,0.259,0.919
27,84,8,2,0.959,1.719
27,84,8,3,1.899,2.159
27,84,8,4,2.220,2.819
27,84,8,5,3.500,4.139
27,84,8,6,4.319,4.579
27,84,8,7,4.759,5.420
27,84,8,8,5.539,6.679
27,84,9,1,0.280,0.459
27,84,9,2,1.179,1.679
27,84,9,3,1.839,2.539
27,84,9,4,2.939,3.559
27,84,9,5,3.679,4.579
27,84,9,6,5.339,6.179
27,84,9,7,6.359,6.859
27,84,9,8,6.879,7.699
27,84,9,9,8.000,8.460
27,84,10,1,0.359,1.240
27,84,10,2,1.279,1.740
27,84,10,3,1.759,2.419
27,84,10,4,3.079,3.899
27,84,10,5,4.079,4.500
27,84,10,6,4.539,5.760
27,84,11,1,0.340,0.459
27,84,11,2,0.620,1.079
27,84,11,3,1.220,1.500
27,84,11,4,1.599,2.480
27,84,11,5,2.859,3.699
27,84,11,6,4.400,5.039
27,84,11,7,5.099,6.079
27,84,11,8,6.159,6.679
27,84,11,9,6.739,8.059
27,84,11,10,8.199,8.880
27,84,11,11,9.479,10.439
27,84,11,12,10.639,11.439
27,84,12,1,0.299,0.479
27,84,12,2,0.579,1.179
27,84,12,3,1.240,1.879
27,84,12,4,1.899,2.059
27,84,12,5,2.639,3.199
27,84,12,6,3.699,4.019
27,84,12,7,4.099,4.779
27,84,12,8,4.880,5.559
27,84,12,9,5.579,6.959
27,84,12,10,7.119,7.319
27,84,12,11,7.480,8.000
27,84,12,12,8.119,8.420
27,84,12,13,8.479,9.159
27,84,12,14,9.279,10.260
27,84,13,1,0.219,0.579
27,84,13,2,1.120,1.819
27,84,13,3,2.339,2.919
27,84,13,4,3.059,3.859
27,84,13,5,3.959,4.259
27,84,13,6,4.799,5.480
27,85,1,1,0.199,1.240
27,85,1,2,1.279,1.639
27,85,1,3,1.659,1.979
27,85,1,4,2.039,2.579
27,85,2,1,0.299,1.039
27,85,2,2,1.059,1.339
27,85,2,3,1.340,2.759
27,85,2,4,3.740,4.159
27,85,2,5,4.420,4.940
27,85,2,6,5.019,5.960
27,85,3,1,0.280,0.939
27,85,3,2,0.959,1.539
27,85,3,3,1.579,2.359
27,85,3,4,3.179,3.899
27,85,3,5,4.219,4.679
27,85,3,6,4.739,5.579
27,85,3,7,5.699,6.159
27,85,4,1,0.299,1.000
27,85,4,2,1.279,1.579
27,85,4,3,1.620,2.559
27,85,4,4,3.339,4.179
27,85,4,5,4.759,5.440
27,85,4,6,5.639,6.659
27,85,5,1,0.259,0.939
27,85,5,2,1.059,1.639
27,85,5,3,1.679,2.500
27,85,5,4,3.039,3.699
27,85,5,5,3.899,4.759
27,85,5,6,4.779,5.820
27,85,6,1,0.239,1.039
27,85,6,2,1.179,1.839
27,85,6,3,1.860,2.339
27,85,6,4,3.119,3.699
27,85,6,5,3.799,4.279
27,85,6,6,4.659,5.059
27,85,6,7,5.119,6.059
27,85,7,1,0.239,0.539
27,85,7,2,0.560,0.979
27,85,7,3,1.059,1.659
27,85,7,4,1.740,2.639
27,85,7,5,3.299,4.039
27,85,7,6,4.739,5.799
27,85,7,7,5.920,6.500
27,85,8,1,0.219,1.159
27,85,8,2,1.179,1.480
27,85,8,3,1.899,2.519
27,85,8,4,3.240,4.319
27,85,8,5,4.519,5.159
27,85,8,6,5.179,5.960
27,85,9,1,0.239,0.959
27,85,9,2,1.039,1.220
27,85,9,3,1.279,1.979
