book,chapter,verse,duration
27,21,11,6.217125
27,21,12,5.851375
27,21,13,6.34775
27,21,14,7.3665
27,22,1,4.832625
27,22,2,8.48975
27,22,3,8.359125
27,22,4,5.0155
27,22,5,6.34775
27,22,6,6.582813
27,22,7,6.452187
27,22,8,6.530563
27,22,9,6.4
27,22,10,6.03425
27,22,11,7.235875
27,22,12,6.582813
27,22,13,6.112625
27,22,14,5.146063
27,22,15,11.04975
27,22,16,10.109375
27,22,17,9.221187
27,22,18,6.504437
27,22,19,6.765688
27,22,20,7.235875
27,22,21,6.164875
27,22,22,6.0865
27,22,23,6.164875
27,22,24,11.937938
27,22,25,11.781187
27,22,26,7.471
27,22,27,8.777125
27,22,28,10.814687
27,22,29,4.832625
27,22,30,12.382
27,22,31,5.250563
27,22,32,6.530563
27,23,1,5.616313
27,23,2,5.564062
27,23,3,6.870188
27,23,4,13.635875
27,23,5,9.142812
27,23,6,10.292188
27,24,1,7.601625
27,24,2,5.694687
27,24,3,6.0865
27,24,4,9.325687
27,24,5,7.000812
27,24,6,6.34775
27,24,7,8.124062
27,24,8,8.359125
27,24,9,7.967313
27,24,10,8.620375
27,25,1,4.85875
27,25,2,8.38525
27,25,3,6.03425
27,25,4,5.982
27,25,5,10.9975
27,25,6,6.504437
27,25,7,10.631813
27,25,8,6.112625
27,25,9,6.2955
27,25,10,7.706062
27,25,11,6.34775
27,25,12,6.713437
27,25,13,5.381188
27,25,14,5.328938
27,25,15,5.92975
27,25,16,6.0865
27,25,17,6.0865
27,25,18,5.8775
27,25,19,6.269375
27,25,20,5.982
27,25,21,5.198313
27,25,22,5.093875
27,26,1,8.90775
27,26,2,6.217125
27,26,3,6.582813
27,26,4,5.92975
27,26,5,5.433438
27,26,6,7.41875
27,26,7,5.982
27,26,8,7.340375
27,26,9,7.471
27,26,10,5.8775
27,26,11,6.03425
27,26,12,6.504437
27,27,1,10.057125
27,27,2,10.814687
27,27,3,10.684062
27,27,4,14.654687
27,27,5,10.94525
27,27,6,13.270188
27,27,7,6.217125
27,27,8,7.3665
27,27,9,15.30775
27,27,10,6.269375
27,27,11,8.124062
27,27,12,9.560812
27,27,13,7.000812
27,27,14,8.59425
27,28,1,13.453062
27,28,2,9.012187
27,28,3,10.344437
27,28,4,11.46775
27,28,5,9.456312
27,28,6,4.5975
27,28,7,12.904438
27,28,8,5.433438
27,28,9,9.691375
27,29,1,7.3665
27,29,2,6.452187
27,29,3,9.038312
27,29,4,5.093875
27,29,5,7.653875
27,29,6,7.549375
27,29,7,4.127312
27,29,8,6.922438
27,29,9,9.743625
27,29,10,6.530563
27,29,11,7.784438
27,30,1,3.78775
27,30,2,6.530563
27,30,3,5.982
27,30,4,7.235875
27,30,5,5.694687
27,30,6,8.8555
27,30,7,5.668563
27,30,8,10.031
27,30,9,5.799125
27,30,10,9.012187
27,30,11,5.668563
27,30,12,8.202438
27,30,13,9.142812
27,31,1,2.768937
27,31,2,8.359125
27,31,3,10.9975
27,31,4,7.836688
27,31,5,7.10525
27,31,6,6.4
27,31,7,7.706062
27,31,8,9.743625
27,31,9,6.765688
27,31,10,8.542
27,31,11,11.04975
27,31,12,14.106063
27,31,13,5.564062
27,31,14,11.4155
27,31,15,6.948562
27,31,16,6.452187
27,31,17,6.4
27,31,18,9.195063
27,31,19,8.620375
27,31,20,10.475062
27,31,21,9.508563
27,31,22,6.2955
27,31,23,11.650562
27,31,24,10.631813
27,31,25,6.34775
27,32,1,6.635063
27,32,2,7.758312
27,32,3,6.2955
27,32,4,9.430188
27,32,5,14.863625
27,32,6,12.43425
27,32,7,9.038312
27,32,8,7.758312
27,32,9,10.031
27,32,10,7.836688
27,32,11,7.288125
27,33,1,6.530563
27,33,2,5.564062
27,33,3,5.381188
27,33,4,5.459562
27,33,5,6.713437
27,33,6,6.504437
27,33,7,5.92975
27,33,8,7.836688
27,33,9,5.564062
27,33,10,6.34775
27,33,11,6.765688
27,33,12,7.41875
27,33,13,5.92975
27,33,14,5.668563
27,33,15,6.530563
27,33,16,8.071813
27,33,17,5.92975
27,33,18,5.851375
27,33,19,5.328938
27,33,20,6.34775
27,33,21,5.511812
27,33,22,5.8775
27,34,1,8.38525
27,34,2,5.92975
27,34,3,6.2955
27,34,4,5.851375
27,34,5,7.000812
27,34,6,6.112625
27,34,7,7.183625
27,34,8,6.217125
27,34,9,7.000812
27,34,10,7.235875
27,34,11,8.019562
27,34,12,6.269375
27,34,13,6.582813
27,34,14,6.2955
27,34,15,6.765688
27,34,16,7.000812
27,34,17,6.582813
27,34,18,6.217125
27,34,19,6.817938
27,34,20,6.765688
27,34,21,6.687312
27,34,22,6.217125
27,34,23,8.176312
27,35,1,7.235875
27,35,2,5.381188
27,35,3,8.38525
27,35,4,9.795875
27,35,5,5.694687
27,35,6,7.053063
27,35,7,7.601625
27,35,8,10.057125
27,35,9,4.96325
27,35,10,13.217937
27,35,11,6.03425
27,35,12,6.4
27,35,13,10.527312
27,35,14,8.4375
27,35,15,10.292188
27,35,16,5.694687
27,35,17,9.325687
27,35,18,6.112625
27,35,19,7.3665
27,35,20,8.176312
27,35,21,7.471
27,35,22,7.3665
27,35,23,6.112625
27,35,24,7.053063
27,35,25,7.000812
27,35,26,11.04975
27,35,27,10.344437
27,35,28,6.582813
27,36,1,3.004062
27,36,2,7.706062
27,36,3,5.616313
27,36,4,6.582813
27,36,5,8.59425
27,36,6,6.2955
27,36,7,10.292188
27,36,8,9.456312
27,36,9,6.687312
27,36,10,5.799125
27,36,11,7.000812
27,36,12,7.053063
27,36,13,6.922438
27,37,1,6.765688
27,37,2,6.817938
27,37,3,6.817938
27,37,4,6.582813
27,37,5,6.948562
27,37,6,6.635063
27,37,7,9.508563
27,37,8,7.706062
27,37,9,8.019562
27,37,10,8.124062
27,37,11,7.183625
27,37,12,6.582813
27,37,13,5.511812
27,37,14,11.128125
27,37,15,6.34775
27,37,16,5.511812
27,37,17,6.635063
27,37,18,7.235875
27,37,19,6.817938
27,37,20,6.03425
27,37,21,10.684062
27,37,22,7.10525
27,37,23,7.000812
27,37,24,5.564062
27,37,25,10.109375
27,37,26,5.041625
27,37,27,5.433438
27,37,28,12.53875
27,37,29,6.164875
27,37,30,6.112625
27,37,31,5.668563
27,37,32,5.433438
27,37,33,6.504437
27,37,34,10.448937
27,37,35,5.982
27,37,36,6.687312
27,37,37,5.433438
27,37,38,7.10525
27,37,39,6.0865
27,37,40,9.639125
27,38,1,2.324875
27,38,2,7.758312
27,38,3,7.340375
27,38,4,8.8555
27,38,5,7.000812
27,38,6,6.112625
27,38,7,6.635063
27,38,8,6.112625
27,38,9,6.582813
27,38,10,7.758312
27,38,11,7.784438
27,38,12,7.235875
27,38,13,10.762437
27,38,14,6.112625
27,38,15,6.504437
27,38,16,7.235875
27,38,17,6.2955
27,38,18,5.459562
27,38,19,4.54525
27,38,20,7.340375
27,38,21,7.41875
27,38,22,6.112625
27,38,23,4.728125
27,39,1,4.96325
27,39,2,9.639125
27,39,3,7.784438
27,39,4,7.471
27,39,5,8.90775
27,39,6,12.146937
27,39,7,11.284875
27,39,8,6.269375
27,39,9,6.34775
27,39,10,5.381188
27,39,11,7.053063
27,39,12,10.579562
27,39,13,14.759125
27,39,14,7.183625
27,40,1,2.690562
27,40,2,6.765688
27,40,3,9.691375
27,40,4,9.795875
27,40,5,9.691375
27,40,6,16.953437
27,40,7,9.639125
27,40,8,7.471
27,40,9,7.053063
27,40,10,10.031
27,40,11,14.811375
27,40,12,9.691375
27,40,13,15.072625
27,40,14,6.817938
27,40,15,12.721625
27,40,16,6.34775
27,40,17,11.102
27,40,18,12.43425
27,41,1,2.586063
27,41,2,6.948562
27,41,3,10.762437
27,41,4,8.48975
27,41,5,7.653875
27,41,6,5.616313
27,41,7,11.546062
27,41,8,7.758312
27,41,9,7.340375
27,41,10,8.071813
27,41,11,6.34775
27,41,12,6.34775
27,41,13,7.653875
27,41,14,8.254687
27,42,1,3.291375
27,42,2,7.706062
27,42,3,7.888937
27,42,4,9.325687
27,42,5,14.628562
27,42,6,10.527312
27,42,7,10.9975
27,42,8,9.038312
27,42,9,9.848125
27,42,10,9.508563
27,42,11,10.475062
27,42,12,11.546062
27,43,1,9.273438
27,43,2,10.161625
27,43,3,10.94525
27,43,4,10.527312
27,43,5,10.866938
27,44,1,3.108563
27,44,2,10.292188
27,44,3,8.202438
27,44,4,12.4865
27,44,5,5.694687
27,44,6,5.851375
27,44,7,5.093875
27,44,8,6.112625
27,44,9,6.713437
27,44,10,6.530563
27,44,11,7.288125
27,44,12,6.0865
27,44,13,6.452187
27,44,14,7.10525
27,44,15,6.217125
27,44,16,7.10525
27,44,17,6.687312
27,44,18,8.071813
27,44,19,7.340375
27,44,20,6.817938
27,44,21,6.948562
27,44,22,6.217125
27,44,23,6.112625
27,44,24,7.52325
27,44,25,6.530563
27,44,26,6.217125
27,44,27,6.713437
27,45,1,5.694687
27,45,2,8.542
27,45,3,9.87425
27,45,4,5.564062
27,45,5,10.109375
27,45,6,7.601625
27,45,7,6.687312
27,45,8,10.109375
27,45,9,8.777125
27,45,10,9.273438
27,45,11,7.653875
27,45,12,7.471
27,45,13,5.851375
27,45,14,6.817938
27,45,15,9.090562
27,45,16,5.746937
27,45,17,7.836688
27,45,18,9.325687
27,46,1,3.761625
27,46,2,6.530563
27,46,3,6.504437
27,46,4,6.452187
27,46,5,6.34775
27,46,6,7.288125
27,46,7,6.34775
27,46,8,6.817938
27,46,9,6.530563
27,46,10,10.475062
27,46,11,6.687312
27,46,12,7.053063
27,47,1,2.768937
27,47,2,5.381188
27,47,3,5.198313
27,47,4,4.96325
27,47,5,6.635063
27,47,6,4.5975
27,47,7,5.511812
27,47,8,4.96325
27,47,9,5.694687
27,47,10,9.639125
27,48,1,2.351
27,48,2,5.851375
27,48,3,8.071813
27,48,4,4.022812
27,48,5,4.675875
27,48,6,5.799125
27,48,7,4.5975
27,48,8,4.310187
27,48,9,11.52
27,48,10,4.832625
27,48,11,8.542
27,48,12,6.635063
27,48,13,6.452187
27,48,14,8.8555
27,48,15,7.340375
27,49,1,3.004062
27,49,2,5.328938
27,49,3,4.96325
27,49,4,5.041625
27,49,5,5.093875
27,49,6,5.616313
27,49,7,6.269375
27,49,8,5.8775
27,49,9,4.493062
27,49,10,4.54525
27,49,11,9.038312
27,49,12,9.9265
27,49,13,5.459562
27,49,14,7.000812
27,49,15,13.740375
27,49,16,6.530563
27,49,17,4.96325
27,49,18,5.146063
27,49,19,5.92975
27,49,20,5.511812
27,49,21,6.164875
27,50,1,10.684062
27,50,2,4.075062
27,50,3,8.724875
27,50,4,6.0865
27,50,5,5.0155
27,50,6,6.582813
27,50,7,7.758312
27,50,8,5.8775
27,50,9,5.746937
27,50,10,5.511812
27,50,11,5.250563
27,50,12,5.459562
27,50,13,4.96325
27,50,14,5.146063
27,50,15,5.668563
27,50,16,7.653875
27,50,17,5.433438
27,50,18,6.687312
27,50,19,5.0155
27,50,20,6.112625
27,50,21,10.9975
27,50,22,5.982
27,50,23,8.48975
27,51,1,2.168125
27,51,2,4.440812
27,51,3,6.217125
27,51,4,5.459562
27,51,5,4.96325
27,51,6,10.579562
27,51,7,5.459562
27,51,8,5.92975
27,51,9,6.922438
27,51,10,5.746937
27,51,11,4.96325
27,51,12,6.164875
27,51,13,7.340375
27,51,14,5.92975
27,51,15,5.8775
27,51,16,7.601625
27,51,17,5.851375
27,51,18,4.96325
27,51,19,8.019562
27,51,20,6.0865
27,51,21,8.620375
27,52,1,2.272625
27,52,2,7.235875
27,52,3,6.452187
27,52,4,5.799125
27,52,5,5.851375
27,52,6,4.911
27,52,7,10.814687
27,52,8,5.564062
27,52,9,9.87425
27,52,10,7.52325
27,52,11,7.888937
27,53,1,3.422
27,53,2,8.359125
27,53,3,9.038312
27,53,4,7.000812
27,53,5,8.59425
27,53,6,11.937938
27,53,7,11.102
27,54,1,3.291375
27,54,2,5.276687
27,54,3,5.328938
27,54,4,5.093875
27,54,5,8.90775
27,54,6,5.276687
27,54,7,5.694687
27,54,8,6.635063
27,54,9,5.851375
27,55,1,3.004062
27,55,2,5.851375
27,55,3,5.511812
27,55,4,8.542
27,55,5,5.433438
27,55,6,6.164875
27,55,7,6.504437
27,55,8,4.5975
27,55,9,5.328938
27,55,10,6.582813
27,55,11,7.52325
27,55,12,6.452187
27,55,13,10.292188
27,55,14,5.8775
27,55,15,5.982
27,55,16,8.124062
27,55,17,5.093875
27,55,18,7.053063
27,55,19,6.2955
27,55,20,9.639125
27,55,21,4.911
27,55,22,9.430188
27,55,23,8.90775
27,55,24,11.128125
27,56,1,8.019562
27,56,2,6.530563
27,56,3,5.92975
27,56,4,3.944437
27,56,5,7.888937
27,56,6,6.34775
27,56,7,7.758312
27,56,8,6.504437
27,56,9,9.87425
27,56,10,7.601625
27,56,11,4.85875
27,56,12,5.146063
27,56,13,5.041625
27,56,14,10.527312
27,57,1,7.288125
27,57,2,11.284875
27,57,3,4.911
27,57,4,9.560812
27,57,5,12.251375
27,57,6,5.8775
27,57,7,9.639125
27,57,8,6.452187
27,57,9,6.504437
27,57,10,5.276687
27,57,11,6.2955
27,57,12,6.03425
27,58,1,3.186937
27,58,2,7.131375
27,58,3,7.601625
27,58,4,5.668563
27,58,5,8.071813
27,58,6,6.2955
27,58,7,6.452187
27,58,8,8.672625
27,58,9,7.41875
27,58,10,7.41875
27,58,11,6.530563
27,58,12,7.967313
27,59,1,7.053063
27,59,2,5.92975
27,59,3,5.92975
27,59,4,8.4375
27,59,5,7.000812
27,59,6,11.728938
27,59,7,5.799125
27,59,8,6.870188
27,59,9,5.0155
27,59,10,5.459562
27,59,11,6.0865
27,59,12,9.273438
27,59,13,10.213875
27,59,14,10.762437
27,59,15,5.92975
27,59,16,5.459562
27,59,17,12.068563
27,59,18,7.3665
27,60,1,5.041625
27,60,2,11.46775
27,60,3,6.870188
27,60,4,6.713437
27,60,5,6.217125
27,60,6,7.053063
27,60,7,6.948562
27,60,8,9.456312
27,60,9,7.784438
27,60,10,9.430188
27,60,11,5.668563
27,60,12,6.870188
27,60,13,6.452187
27,60,14,5.616313
27,61,1,2.873438
27,61,2,5.041625
27,61,3,9.090562
27,61,4,5.668563
27,61,5,7.053063
27,61,6,7.549375
27,61,7,6.112625
27,61,8,6.948562
27,61,9,6.765688
27,62,1,3.108563
27,62,2,5.564062
27,62,3,6.217125
27,62,4,8.96
27,62,5,11.4155
27,62,6,5.694687
27,62,7,5.198313
27,62,8,6.530563
27,62,9,9.87425
27,62,10,10.109375
27,62,11,9.377937
27,62,12,7.340375
27,62,13,7.053063
27,63,1,3.57875
27,63,2,12.669375
27,63,3,6.164875
27,63,4,6.4
27,63,5,6.2955
27,63,6,7.10525
27,63,7,5.511812
27,63,8,5.564062
27,63,9,5.511812
27,63,10,7.340375
27,63,11,5.616313
27,63,12,10.213875
27,64,1,2.40325
27,64,2,6.765688
27,64,3,5.8775
27,64,4,6.713437
27,64,5,6.765688
27,64,6,9.273438
27,64,7,9.560812
27,64,8,5.851375
27,64,9,5.851375
27,64,10,7.549375
27,64,11,7.549375
27,65,1,2.821187
27,65,2,6.948562
27,65,3,4.728125
27,65,4,6.34775
27,65,5,10.266063
27,65,6,9.743625
27,65,7,4.362437
27,65,8,6.452187
27,65,9,8.542
27,65,10,12.303625
27,65,11,9.090562
27,65,12,6.687312
27,65,13,6.03425
27,65,14,8.672625
27,66,1,5.746937
27,66,2,5.0155
27,66,3,8.8555
27,66,4,8.124062
27,66,5,6.817938
27,66,6,9.430188
27,66,7,10.866938
27,66,8,5.250563
27,66,9,5.564062
27,66,10,5.459562
27,66,11,5.8775
27,66,12,9.639125
27,66,13,5.511812
27,66,14,5.250563
27,66,15,8.359125
27,66,16,7.131375
27,66,17,5.0155
27,66,18,5.746937
27,66,19,4.780375
27,66,20,7.10525
27,67,1,3.160813
27,67,2,6.922438
27,67,3,5.093875
27,67,4,4.675875
27,67,5,8.96
27,67,6,4.728125
27,67,7,5.511812
27,67,8,6.217125
27,68,1,2.821187
27,68,2,6.765688
27,68,3,8.777125
27,68,4,6.922438
27,68,5,9.848125
27,68,6,6.03425
27,68,7,10.684062
27,68,8,7.41875
27,68,9,10.710187
27,68,10,7.601625
27,68,11,6.765688
27,68,12,5.250563
27,68,13,7.340375
27,68,14,10.866938
27,68,15,5.92975
27,68,16,5.668563
27,68,17,11.04975
27,68,18,8.542
27,68,19,11.885687
27,68,20,8.019562
27,68,21,7.471
27,68,22,8.4375
27,68,23,6.34775
27,68,24,8.359125
27,68,25,6.687312
27,68,26,6.687312
27,68,27,6.112625
27,68,28,9.508563
27,68,29,8.48975
27,68,30,5.459562
27,68,31,13.871
27,68,32,7.784438
27,68,33,5.92975
27,68,34,5.982
27,68,35,7.235875
27,68,36,10.893062
27,69,1,3.186937
27,69,2,4.54525
27,69,3,10.396688
27,69,4,7.706062
27,69,5,12.43425
27,69,6,8.542
27,69,7,10.684062
27,69,8,6.164875
27,69,9,5.041625
27,69,10,6.870188
27,69,11,5.093875
27,69,12,5.8775
27,69,13,5.694687
27,69,14,10.292188
27,69,15,9.9265
27,69,16,10.292188
27,69,17,6.269375
27,69,18,6.34775
27,69,19,5.851375
27,69,20,8.202438
27,69,21,11.180375
27,69,22,7.053063
27,69,23,5.668563
27,69,24,6.4
27,69,25,6.269375
27,69,26,5.92975
27,69,27,7.52325
27,69,28,5.694687
27,69,29,7.235875
27,69,30,6.530563
27,69,31,6.0865
27,69,32,5.616313
27,69,33,6.582813
27,69,34,6.34775
27,69,35,5.564062
27,69,36,8.359125
27,69,37,7.3665
27,70,1,2.821187
27,70,2,5.92975
27,70,3,9.221187
27,70,4,5.511812
27,70,5,10.684062
27,70,6,11.4155
27,71,1,5.198313
27,71,2,7.235875
27,71,3,9.273438
27,71,4,6.948562
27,71,5,6.922438
27,71,6,10.031
27,71,7,5.694687
27,71,8,5.616313
27,71,9,6.03425
27,71,10,5.694687
27,71,11,6.870188
27,71,12,6.504437
27,71,13,8.620375
27,71,14,6.03425
27,71,15,7.706062
27,71,16,6.687312
27,71,17,7.053063
27,71,18,10.94525
27,71,19,8.359125
27,71,20,11.598313
27,71,21,3.944437
27,71,22,10.344437
27,71,23,6.582813
27,71,24,10.031
27,72,1,7.758312
27,72,2,5.381188
27,72,3,5.041625
27,72,4,7.000812
27,72,5,5.381188
27,72,6,5.433438
27,72,7,6.0865
27,72,8,5.92975
27,72,9,6.34775
27,72,10,9.377937
27,72,11,5.851375
27,72,12,6.0865
27,72,13,6.34775
27,72,14,6.687312
27,72,15,10.866938
27,72,16,12.016312
27,72,17,11.128125
27,72,18,6.765688
27,72,19,9.325687
27,72,20,4.832625
27,73,1,6.948562
27,73,2,7.41875
27,73,3,5.198313
27,73,4,4.911
27,73,5,6.34775
27,73,6,6.2955
27,73,7,5.8775
27,73,8,6.4
27,73,9,5.616313
27,73,10,5.8775
27,73,11,5.694687
27,73,12,6.2955
27,73,13,6.2955
27,73,14,5.433438
27,73,15,5.92975
27,73,16,5.276687
27,73,17,5.8775
27,73,18,6.0865
27,73,19,6.922438
27,73,20,5.564062
27,73,21,4.832625
27,73,22,5.8775
27,73,23,5.250563
27,73,24,5.799125
27,73,25,5.694687
27,73,26,7.131375
27,73,27,6.817938
27,73,28,10.94525
27,74,1,9.221187
27,74,2,10.266063
27,74,3,7.52325
27,74,4,6.922438
27,74,5,5.746937
27,74,6,7.183625
27,74,7,6.765688
27,74,8,7.000812
27,74,9,6.948562
27,74,10,7.41875
27,74,11,7.288125
27,74,12,5.433438
27,74,13,7.183625
27,74,14,7.888937
27,74,15,7.706062
27,74,16,6.687312
27,74,17,7.3665
27,74,18,8.071813
27,74,19,7.601625
27,74,20,6.817938
27,74,21,5.851375
27,74,22,8.124062
27,74,23,6.269375
27,75,1,3.892187
27,75,2,6.765688
27,75,3,3.84
27,75,4,7.053063
27,75,5,7.053063
27,75,6,5.799125
27,75,7,6.03425
27,75,8,4.780375
27,75,9,13.92325
27,75,10,5.459562
27,75,11,6.452187
27,76,1,4.205687
27,76,2,5.328938
27,76,3,5.381188
27,76,4,7.000812
27,76,5,4.85875
27,76,6,9.038312
27,76,7,6.635063
27,76,8,7.131375
27,76,9,5.982
27,76,10,6.504437
27,76,11,5.511812
27,76,12,8.176312
27,76,13,5.746937
27,77,1,3.422
27,77,2,6.948562
27,77,3,8.8555
27,77,4,7.183625
27,77,5,5.198313
27,77,6,4.362437
27,77,7,7.000812
27,77,8,4.911
27,77,9,5.146063
27,77,10,6.164875
27,77,11,5.0155
27,77,12,6.530563
27,77,13,6.687312
27,77,14,5.92975
27,77,15,6.03425
27,77,16,6.112625
27,77,17,8.672625
27,77,18,8.620375
27,77,19,8.777125
27,77,20,8.019562
27,77,21,5.982
27,78,1,7.888937
27,78,2,5.982
27,78,3,5.433438
27,78,4,10.710187
27,78,5,10.344437
27,78,6,8.8555
27,78,7,8.96
27,78,8,9.97875
27,78,9,6.34775
27,78,10,6.269375
27,78,11,5.564062
27,78,12,6.582813
27,78,13,5.8775
27,78,14,5.459562
27,78,15,6.452187
27,78,16,5.982
27,78,17,6.164875
27,78,18,5.799125
27,78,19,6.922438
27,78,20,11.128125
27,78,21,10.161625
27,78,22,5.276687
27,78,23,5.0155
27,78,24,6.687312
27,78,25,7.000812
27,78,26,6.2955
27,78,27,6.635063
27,78,28,5.459562
27,78,29,5.668563
27,78,30,5.433438
27,78,31,8.48975
27,78,32,6.112625
27,78,33,5.694687
27,78,34,6.687312
27,78,35,5.746937
27,78,36,5.276687
27,78,37,5.746937
27,78,38,10.9975
27,78,39,5.459562
27,78,40,5.668563
27,78,41,5.851375
27,78,42,5.799125
27,78,43,6.164875
27,78,44,6.217125
27,78,45,6.452187
27,78,46,5.381188
27,78,47,5.198313
27,78,48,5.799125
27,78,49,8.306938
27,78,50,9.142812
27,78,51,6.452187
27,78,52,6.112625
27,78,53,8.306938
27,78,54,5.694687
27,78,55,10.94525
27,78,56,6.217125
27,78,57,7.52325
27,78,58,6.530563
27,78,59,6.217125
27,78,60,5.511812
27,78,61,5.276687
27,78,62,5.694687
27,78,63,5.668563
27,78,64,5.746937
27,78,65,5.250563
27,78,66,5.276687
27,78,67,6.269375
27,78,68,6.582813
27,78,69,6.635063
27,78,70,6.03425
27,78,71,8.254687
27,78,72,6.164875
27,79,1,12.721625
27,79,2,9.848125
27,79,3,6.713437
27,79,4,7.3665
27,79,5,6.948562
27,79,6,10.684062
27,79,7,5.459562
27,79,8,8.80325
27,79,9,12.120812
27,79,10,10.893062
27,79,11,8.019562
27,79,12,9.430188
27,79,13,10.344437
27,80,1,4.675875
27,80,2,8.071813
27,80,3,8.777125
27,80,4,5.433438
27,80,5,6.948562
27,80,6,5.668563
27,80,7,6.504437
27,80,8,6.504437
27,80,9,6.922438
27,80,10,7.888937
27,80,11,5.799125
27,80,12,5.694687
27,80,13,6.0865
27,80,14,7.941187
27,80,15,8.124062
27,80,16,6.34775
27,80,17,6.0865
27,80,18,5.851375
27,80,19,6.0865
27,80,20,7.3665
27,81,1,3.47425
27,81,2,5.564062
27,81,3,5.328938
27,81,4,5.250563
27,81,5,5.381188
27,81,6,9.090562
27,81,7,6.34775
27,81,8,11.4155
27,81,9,6.217125
27,81,10,5.982
27,81,11,10.475062
27,81,12,5.746937
27,81,13,7.000812
27,81,14,6.164875
27,81,15,5.92975
27,81,16,6.0865
27,81,17,7.549375
27,82,1,8.90775
27,82,2,6.765688
27,82,3,4.96325
27,82,4,5.851375
27,82,5,9.221187
27,82,6,6.4
27,82,7,5.799125
27,82,8,7.941187
27,83,1,1.98525
27,83,2,6.582813
27,83,3,6.713437
27,83,4,6.269375
27,83,5,7.836688
27,83,6,5.8775
27,83,7,5.433438
27,83,8,6.0865
27,83,9,5.381188
27,83,10,6.504437
27,83,11,5.198313
27,83,12,11.232625
27,83,13,4.96325
27,83,14,6.0865
27,83,15,5.276687
27,83,16,6.452187
27,83,17,5.146063
27,83,18,5.851375
27,83,19,7.471
27,84,1,3.47425
27,84,2,4.075062
27,84,3,10.475062
27,84,4,13.792625
27,84,5,5.198313
27,84,6,5.694687
27,84,7,8.59425
27,84,8,6.713437
27,84,9,8.80325
27,84,10,5.799125
27,84,11,11.46775
27,84,12,10.292188
27,84,13,5.511812
27,85,1,2.951812
27,85,2,5.982
27,85,3,6.452187
27,85,4,6.687312
27,85,5,5.851375
27,85,6,6.0865
27,85,7,6.530563
27,85,8,5.982
27,85,9,12.146937
27,85,10,5.746937
27,85,11,5.668563
27,85,12,5.851375
27,85,13,6.687312
27,85,14,6.164875
27,86,1,9.377937
27,86,2,9.560812
27,86,3,5.146063
27,86,4,7.131375
27,86,5,7.131375
27,86,6,6.687312
27,86,7,5.146063
27,86,8,5.851375
27,86,9,9.743625
27,86,10,7.288125
27,86,11,10.161625
27,86,12,7.288125
27,86,13,7.471
27,86,14,9.456312
27,86,15,8.254687
27,86,16,9.377937
27,86,17,11.964062
27,87,1,6.713437
27,87,2,6.34775
27,87,3,5.564062
27,87,4,11.128125
27,87,5,8.59425
27,87,6,7.131375
27,87,7,5.381188
27,88,1,8.359125
27,88,2,6.530563
27,88,3,5.982
27,88,4,5.851375
27,88,5,6.452187
27,88,6,11.650562
27,88,7,5.746937
27,88,8,7.967313
27,88,9,8.777125
27,88,10,9.456312
27,88,11,6.687312
27,88,12,6.0865
27,88,13,7.053063
27,88,14,8.254687
27,88,15,5.982
27,88,16,6.687312
27,88,17,6.164875
27,88,18,6.0865
27,88,19,6.948562
27,89,1,3.57875
27,89,2,7.836688
27,89,3,8.071813
27,89,4,5.564062
27,89,5,7.549375
27,89,6,7.758312
27,89,7,7.288125
27,89,8,7.3665
27,89,9,9.038312
27,89,10,7.758312
27,89,11,8.777125
27,89,12,7.288125
27,89,13,7.471
27,89,14,6.269375
27,89,15,7.758312
27,89,16,6.530563
27,89,17,6.687312
27,89,18,6.948562
27,89,19,5.746937
27,89,20,10.762437
27,89,21,5.668563
27,89,22,6.34775
27,89,23,5.668563
27,89,24,5.668563
27,89,25,5.668563
27,89,26,4.96325
27,89,27,7.653875
27,89,28,5.564062
27,89,29,5.459562
27,89,30,5.564062
27,89,31,6.269375
27,89,32,5.564062
27,89,33,5.668563
27,89,34,6.765688
27,89,35,6.687312
27,89,36,5.041625
27,89,37,6.269375
27,89,38,6.269375
27,89,39,6.34775
27,89,40,6.269375
27,89,41,5.851375
27,89,42,5.146063
27,89,43,5.851375
27,89,44,6.269375
27,89,45,6.452187
27,89,46,5.041625
27,89,47,7.549375
27,89,48,7.131375
27,89,49,8.176312
27,89,50,6.948562
27,89,51,8.4375
27,89,52,8.254687
27,89,53,4.85875
27,90,1,10.057125
27,90,2,9.743625
27,90,3,6.164875
27,90,4,8.359125
27,90,5,6.765688
27,90,6,6.530563
27,90,7,5.250563
27,90,8,7.3665
27,90,9,7.549375
27,90,10,11.885687
27,90,11,5.564062
27,90,12,5.146063
27,90,13,5.459562
27,90,14,7.131375
27,90,15,6.164875
27,90,16,6.948562
27,90,17,10.161625
27,91,1,5.851375
27,91,2,6.765688
27,91,3,5.746937
27,91,4,9.142812
27,91,5,6.164875
27,91,6,6.765688
27,91,7,8.071813
27,91,8,5.982
27,91,9,6.34775
27,91,10,7.758312
27,91,11,6.452187
27,91,12,6.687312
27,91,13,6.269375
27,91,14,6.687312
27,91,15,9.142812
27,91,16,6.34775
27,92,1,2.873438
27,92,2,4.85875
27,92,3,5.459562
27,92,4,5.564062
27,92,5,7.3665
27,92,6,6.530563
27,92,7,5.250563
27,92,8,8.4375
27,92,9,3.761625
27,92,10,8.59425
27,92,11,5.459562
27,92,12,7.288125
27,92,13,5.564062
27,92,14,5.381188
27,92,15,5.668563
27,92,16,5.851375
27,93,1,10.266063
